voltage_v,voltage_kv,momentum_kg_m_s,wavelength_m,wavelength_pm,d1_maximum_bragg_order,d1_maximum_screen_order,d1_n1_bragg_ratio_q,d1_n1_phi_rad,d1_n1_phi_deg,d1_n1_photo_radius_m,d1_n1_photo_radius_mm,d1_n1_caliper_diameter_m,d1_n1_caliper_diameter_mm,d2_maximum_bragg_order,d2_maximum_screen_order,d2_n1_bragg_ratio_q,d2_n1_phi_rad,d2_n1_phi_deg,d2_n1_photo_radius_m,d2_n1_photo_radius_mm,d2_n1_caliper_diameter_m,d2_n1_caliper_diameter_mm
2300,2.2999999999999998,2.5910668070918841e-23,2.5572749154379586e-11,25.572749154379586,9,6,0.10395426485520155,0.20828482269346213,11.933841276966051,0.02630067967929196,26.30067967929196,0.026881672689495872,26.881672689495872,16,11,0.060029927592440337,0.12013208016058217,6.8830611773286474,0.015467348460331405,15.467348460331406,0.015579633753890597,15.579633753890597
2310,2.3100000000000001,2.5966934517355784e-23,2.5517336848411065e-11,25.517336848411066,9,6,0.10372901157890675,0.20783186739278198,11.907888849929,0.0262468203441832,26.246820344183199,0.026824058407445919,26.824058407445918,16,11,0.059899851756833482,0.11987145949888219,6.8681287133593312,0.015434438892264679,15.434438892264678,0.015545996723493856,15.545996723493856
2320,2.3199999999999998,2.6023079306184219e-23,2.5462283198842485e-11,25.462283198842485,9,6,0.10350521625545725,0.20738185444215601,11.882105007131903,0.026193289542909722,26.193289542909721,0.026766812931751736,26.766812931751737,16,11,0.059770617837658413,0.11961252772379136,6.8532930154647964,0.015401738433604617,15.401738433604617,0.015512576623711612,15.512576623711611
2330,2.3300000000000001,2.6079103223141389e-23,2.5407584353285321e-11,25.407584353285323,9,6,0.10328286322473706,0.20693475212326295,11.856487931248818,0.026140083960200042,26.140083960200041,0.026709932345035457,26.709932345035458,16,11,0.059642216791749574,0.1193552666730644,6.8385530430250405,0.015369244879890626,15.369244879890626,0.015479371132863691,15.47937113286369
2340,2.3399999999999999,2.6135007045542835e-23,2.5353236517034097e-11,25.353236517034098,9,6,0.1030619370611142,0.2064905291944216,11.831035832263268,0.026087200327255502,26.087200327255502,0.026653412787916515,26.653412787916515,16,11,0.059514639711347642,0.1190996584567284,6.8239077710201208,0.015336956059050751,15.336956059050751,0.015446377963907682,15.446377963907683
2350,2.3500000000000001,2.6190791542408256e-23,2.5299235951960579e-11,25.299235951960579,9,6,0.10284242256894544,0.20604915488142028,11.805746946942806,0.026034635420919477,26.034635420919475,0.026597250457912412,26.597250457912413,16,11,0.059387877821503704,0.11884568545185697,6.8093561897307326,0.015304869830792552,15.304869830792551,0.015413594863777302,15.413594863777302
2360,2.3599999999999999,2.6246457474584906e-23,2.5245578975433874e-11,25.245578975433872,9,6,0.10262430477818647,0.20561059886856237,11.780619538325963,0.025982386062864734,25.982386062864734,0.026541441608364986,26.541441608364988,16,11,0.059261922477544297,0.1185933302974671,6.7948973044458212,0.015272984086008027,15.272984086008027,0.015381019612736229,15.381019612736228
2370,2.3700000000000001,2.6302005594868693e-23,2.5192261959265539e-11,25.19226195926554,9,6,0.1024075689401038,0.2051748312899197,11.755651895221103,0.025930449118798223,25.930449118798222,0.026485982547391214,26.485982547391213,16,11,0.05913676516259516,0.11834257588953434,6.7805301351769716,0.015241296746192024,15.241296746192024,0.015348650023746838,15.348650023746838
2380,2.3799999999999999,2.6357436648122941e-23,2.5139281328679126e-11,25.139281328679125,9,6,0.10219220052308586,0.2047418227207895,11.730842331716945,0.025878821497683009,25.87882149768301,0.026430869636858121,26.43086963685812,16,11,0.059012397485162266,0.11809340537612346,6.7662537163794205,0.015209805762873849,15.209805762873849,0.015316483941853495,15.316483941853495
2390,2.3900000000000001,2.6412751371394924e-23,2.5086633561303463e-11,25.086633561303461,9,6,0.10197818520855065,0.20431154416934852,11.706189186704373,0.025827500150976849,25.827500150976849,0.026376099291380933,26.376099291380932,16,12,0.058888811176768689,0.11784580215263162,6.7520670966795029,0.015178509117061765,15.178509117061765,0.015284519243580029,15.284519243580029
2400,2.3999999999999999,2.6467950494030218e-23,2.5034315186189024e-11,25.034315186189023,9,6,0.10176550888694724,0.20388396706849951,11.681690823409285,0.025776482071886989,25.776482071886988,0.026321667977344022,26.321667977344021,17,12,0.058765998089645589,0.1175997498571405,6.7379693386083561,0.01514740481869996,15.147404818699959,0.015252753836340952,15.252753836340952
2410,2.4100000000000001,2.6523034737784905e-23,2.4982322782846763e-11,24.982322782846762,9,6,0.10155415765384862,0.20345906326790436,11.657345628936115,0.025725764294640831,25.725764294640832,0.026267572211943931,26.267572211943932,17,12,0.058643950194475963,0.11735523236587497,6.7239595183417151,0.01511649090613768,15.116490906137681,0.015221185657866098,15.221185657866098
2420,2.4199999999999999,2.6578004816935654e-23,2.4930652980308856e-11,24.930652980308857,9,6,0.10134411780613355,0.20303680502619975,11.633152013821826,0.025675343893772053,25.675343893772052,0.026213808562253988,26.213808562253988,17,12,0.058522659578189799,0.11711223378876517,6.7100367254456392,0.015085765445610249,15.085765445610249,0.015189812675638306,15.189812675638306
2430,2.4300000000000002,2.6632861438387823e-23,2.4879302456210648e-11,24.879302456210649,9,6,0.10113537583825466,0.2026171650033888,11.609108411599985,0.025625217983421732,25.625217983421731,0.026160373644309773,26.160373644309772,17,12,0.05840211844180903,0.11687073846510898,6.6962000626279936,0.01505522653073158,15.055226530731581,0.015158632886343774,15.158632886343774
2440,2.4399999999999999,2.6687605301781485e-23,2.4828267935893401e-11,24.8282679358934,9,7,0.10092791843859104,0.20220011625340595,11.585213278374761,0.025575383716654212,25.575383716654212,0.026107264122215094,26.107264122215092,17,12,0.058282319098341313,0.11663073095933296,6.6824486454955654,0.015024872281997982,15.024872281997983,0.015127644315334823,15.127644315334823
2450,2.4500000000000002,2.6742237099595561e-23,2.4777546191527146e-11,24.777546191527147,9,7,0.1007217324858827,0.20178563221684898,11.5614650924045,0.025525838284787297,25.525838284787298,0.026054476707267789,26.054476707267789,17,12,0.058163253970720995,0.11639219605684824,6.668781602316626,0.014994700846302852,14.994700846302852,0.015096845016104636,15.096845016104636
2460,2.46,2.6796757517250016e-23,2.4727134041253182e-11,24.727134041253183,9,7,0.10051680504574463,0.20137368671387415,11.537862353694649,0.025476578916736325,25.476578916736326,0.02600200815710484,26.002008157104839,17,12,0.0580449155897962,0.11615511875999944,6.6551980737888199,0.014964710396462081,14.964710396462081,0.015066233069773749,15.06623306977375
2470,2.4700000000000002,2.6851167233206188e-23,2.4677028348345688e-11,24.677028348345686,9,7,0.10031312336725888,0.20096425393725081,11.514403583599808,0.025427602878372046,25.427602878372046,0.025949855274866429,25.94985527486643,17,12,0.057927296592360768,0.11591948428410388,6.6416972128122271,0.014934899130749784,14.934899130749784,0.015035806584587917,15.035806584587917
2480,2.48,2.690546691906527e-23,2.4627226020391984e-11,24.627226020391983,9,7,0.1001106748796422,0.20055730844557026,11.491087324434638,0.025378907471891643,25.378907471891644,0.025898014908378283,25.898014908378283,17,12,0.057810389719230006,0.1156852780535792,6.6282781842674954,0.01490526527244424,14.90526527244424,0.015005563695427151,15.005563695427151
2490,2.4900000000000002,2.6959657239665081e-23,2.4577724008490827e-11,24.577724008490826,10,7,0.099909447188987088,0.20015282515660515,11.467912139093366,0.025330490035202796,25.330490035202796,0.025846483949351868,25.846483949351867,17,12,0.057694187813358742,0.11545248569815597,6.6149401647988348,0.014875807069383578,14.875807069383578,0.014975502563325476,14.975502563325476
2500,2.5,2.7013738853174992e-23,2.4528519306468462e-11,24.528519306468461,10,7,0.099709428075075032,0.1997507793408162,11.444876610677765,0.025282347941320428,25.282347941320428,0.025795259332602107,25.795259332602107,17,12,0.057578683818001082,0.11522109304917458,6.6016823426018485,0.014846522793531167,14.846522793531166,0.01494562137500133,14.945621375001329
2510,2.5099999999999998,2.7067712411189202e-23,2.4479608950111819e-11,24.479608950111817,10,7,0.099510605488259421,0.19935114661500133,11.421979342133264,0.025234478597775785,25.234478597775784,0.025744338035282009,25.744338035282009,17,12,0.057463870774910372,0.11499108613596294,6.5885039172159905,0.014817410740550305,14.817410740550304,0.014915918342398153,14.915918342398154
2520,2.52,2.712157855881837e-23,2.4430990016418439e-11,24.430990016418438,10,7,0.099312967546416414,0.19895390293608409,11.399218955893055,0.025186879446037556,25.186879446037555,0.025693717076133826,25.693717076133826,17,12,0.057349741822578494,0.11476245118229353,6.5754040993215641,0.014788469229388061,14.788469229388062,0.014886391702235022,14.886391702235022
2530,2.5299999999999998,2.7175337934779512e-23,2.4382659622862795e-11,24.382659622862796,10,7,0.099116502531962566,0.19855902459503791,11.376594093529983,0.025139547960944825,25.139547960944824,0.025643393514756377,25.643393514756376,17,12,0.057236290194513602,0.11453517460291777,6.5623821105411633,0.014759696601868016,14.759696601868017,0.014857039715567011,14.85703971556701
2540,2.54,2.7228991171484422e-23,2.4334614926678429e-11,24.33461492667843,10,7,0.09892119888893669,0.19816648821094229,11.354103415415977,0.025092481650151481,25.09248165015148,0.025593364450888063,25.593364450888064,17,12,0.057123509217554998,0.11430924300017536,6.5494371832453968,0.014731091222291643,14.731091222291644,0.014827860667355055,14.827860667355054
2550,2.5499999999999998,2.7282538895126433e-23,2.4286853124155671e-11,24.28685312415567,10,7,0.098727045220144999,0.19777627072516793,11.331745600388899,0.025045678053581842,25.045678053581842,0.0255436270237052,25.543627023705199,17,12,0.057011392310224576,0.11408464316067715,6.5365685603628334,0.014702651477048188,14.702651477048189,0.014798852866045082,14.798852866045083
2560,2.5600000000000001,2.733598172576571e-23,2.4239371449954378e-11,24.23937144995438,10,7,0.098534030284367385,0.19738834939568681,11.309519345426528,0.024999134742897226,24.999134742897226,0.025494178411135261,25.494178411135259,17,12,0.056899932981113559,0.11386136205205916,6.5237754951940197,0.014674375774232737,14.674375774232736,0.014770014643156129,14.770014643156129
2570,2.5699999999999998,2.7389320277412998e-23,2.4192167176431482e-11,24.192167176431482,10,7,0.098342142993623899,0.1970027017915055,11.287423365327607,0.024952849320973282,24.952849320973282,0.025445015829184733,25.445015829184733,17,12,0.056789124827303944,0.11363938681980648,6.5110572512295057,0.01464626254327238,14.64626254327238,0.014741344352877305,14.741344352877306
2580,2.5800000000000001,2.7442555158111953e-23,2.4145237612982803e-11,24.145237612982804,10,7,0.098151372410499191,0.19661930578721665,11.265456392399676,0.024906819421387678,24.906819421387677,0.025396136531281102,25.396136531281101,17,12,0.05667896153282348,0.11341870478414477,6.4984131019717344,0.014618310234560158,14.618310234560159,0.014712840371673272,14.712840371673272
2590,2.5899999999999999,2.7495686970019993e-23,2.4098580105398915e-11,24.098580105398916,10,7,0.097961707745524026,0.19623813955766728,11.243617176153583,0.024861042707918047,24.861042707918045,0.025347537807628724,25.347537807628726,17,12,0.056569436867133602,0.11319930343699809,6.4858423307607449,0.014590517319096703,14.590517319096703,0.014684501097898121,14.684501097898121
2600,2.6000000000000001,2.7548716309487767e-23,2.405219203523463e-11,24.052192035234629,10,7,0.097773138354612307,0.19585918157274027,11.221904483004483,0.02481551687404988,24.81551687404988,0.025299216984578172,25.299216984578173,17,12,0.056460544683649361,0.11298117043901112,6.4733442306035558,0.014562882288139291,14.56288228813929,0.014656324951417389,14.656324951417389
2610,2.6099999999999999,2.7601643767137268e-23,2.4006070819191756e-11,24.006070819191756,10,7,0.097585653736551842,0.19548241059224591,11.20031709597915,0.02477023964249413,24.770239642494129,0.025251171424008758,25.251171424008756,17,12,0.056352278918290505,0.11276429361663429,6.4609181040071544,0.014535403652858211,14.535403652858211,0.01462831037323801,14.62831037323801
2620,2.6200000000000001,2.7654469927938555e-23,2.3960213908514885e-11,23.960213908514884,10,7,0.097399243530548296,0.19510780566092167,11.178853814429484,0.024725208764714349,24.725208764714349,0.025203398522723894,25.203398522723894,17,12,0.056244633588063107,0.1125486609592702,6.4485632628150018,0.014508079944000198,14.508079944000198,0.014600455825146042,14.600455825146042
2630,2.6299999999999999,2.7707195371285193e-23,2.391461878839977e-11,23.914618788399771,10,7,0.097213897513820188,0.19473534610353671,11.157513453752014,0.024680422020463121,24.680422020463123,0.025155895711859,25.155895711858999,17,12,0.056137602789670817,0.11233426061647993,6.4362790280469611,0.01448090971155881,14.480909711558811,0.014572759789351922,14.572759789351922
2640,2.6400000000000001,2.7759820671068425e-23,2.3869282977414041e-11,23.869282977414041,10,7,0.097029605599244062,0.19436501152009841,11.136294845113264,0.024635877217327479,24.635877217327479,0.02510866045630156,25.108660456301561,17,12,0.05603118069815502,0.11212108089524739,6.424064729742561,0.014453891524451543,14.453891524451542,0.014545220768143104,14.545220768143103
2650,2.6499999999999999,2.781234639575e-23,2.3824204026930027e-11,23.824204026930026,10,7,0.096846357833048874,0.1939967817811597,11.115196835180871,0.024591572190283312,24.591572190283312,0.025061690254123224,25.061690254123224,17,12,0.055925361565563436,0.11190911025730099,6.4119197068075371,0.014427023970203566,14.427023970203566,0.014517837283543914,14.517837283543914
2660,2.6600000000000001,2.7864773108433849e-23,2.3779379520569227e-11,23.779379520569226,10,7,0.096664144392557827,0.19363063702322308,11.094218285860265,0.024547504801258339,24.547504801258338,0.025014982636023444,25.014982636023444,17,12,0.05582013971964607,0.11169833731649051,6.3998433068635352,0.014400305654637879,14.400305654637879,0.014490607876982404,14.490607876982404
2670,2.6699999999999999,2.7917101366936509e-23,2.3734807073658283e-11,23.734807073658281,10,7,0.096482955583976751,0.19326655764423989,11.073358074036785,0.024503672938703574,24.503672938703573,0.024968535164784506,24.968535164784505,17,12,0.055715509562578126,0.11148875083621801,6.3878348861009195,0.014373735201571725,14.373735201571725,0.014463531108964027,14.463531108964027
2680,2.6800000000000002,2.7969331723856377e-23,2.3690484332696116e-11,23.690484332696116,10,7,0.096302781840228099,0.19290452429920238,11.052615091323132,0.02446007451717306,24.460074517173059,0.024922345434737626,24.922345434737625,17,12,0.055611465569709188,0.11128033972692195,6.3758938091346149,0.014347311252519182,14.347311252519182,0.014436605558752045,14.436605558752044
2690,2.6899999999999999,2.8021464726641766e-23,2.3646408974831995e-11,23.646408974831996,10,7,0.096123613718829229,0.19254451789582655,11.031988243812011,0.024416707476911725,24.416707476911725,0.024876411071239946,24.876411071239946,18,12,0.055508002288338014,0.1110730930436126,6.3640194488629049,0.01432103246639972,14.321032466399719,0.01440982982405444,14.409829824054439
2700,2.7000000000000002,2.8073500917657899e-23,2.3602578707354166e-11,23.602578707354166,10,7,0.095945441899813674,0.19218651959032246,11.011476451833792,0.024373569783451027,24.373569783451028,0.024830729730161906,24.830729730161906,18,12,0.055405114336512122,0.11086699998345752,6.3522111863290833,0.014294897519252555,14.294897519252554,0.01438320252071713,14.383202520717131
2710,2.71,2.8125440834252697e-23,2.3558991267188992e-11,23.558991267188993,10,7,0.095768257183695082,0.19183051078325178,10.991078649719155,0.024330659427212471,24.330659427212471,0.024785299097385145,24.785299097385145,18,12,0.055302796401852088,0.11066204988341682,6.3404684105859674,0.014268905103956817,14.268905103956817,0.014356722282423516,14.356722282423515
2720,2.7200000000000002,2.817728500882154e-23,2.3515644420410122e-11,23.515644420410123,10,7,0.09559205048947203,0.19147647311546867,10.970793785566528,0.024287974423118561,24.287974423118563,0.024740116888310307,24.740116888310308,18,12,0.055201043240399345,0.11045823221792563,6.328790518563113,0.014243053929957171,14.243053929957171,0.014330387760399972,14.330387760399972
2730,2.73,2.8229033968870937e-23,2.3472535961757603e-11,23.472535961757604,10,7,0.095416812852673172,0.19112438846414301,10.950620821014233,0.02424551281021118,24.245512810211181,0.02469518084737472,24.695180847374719,18,12,0.055099849675487325,0.11025553659662361,6.3171769149367254,0.014217342722994943,14.217342722994943,0.014304197623127325,14.304197623127326
2740,2.7400000000000002,2.8280688237081138e-23,2.3429663714166667e-11,23.429663714166665,10,7,0.095242535423441729,0.19077423893886403,10.930558731017237,0.024203272651277193,24.203272651277192,0.024650488747579736,24.650488747579736,18,12,0.054999210596635366,0.1100539527621304,6.3056270120022004,0.014191770224844571,14.191770224844571,0.014278150556058097,14.278150556058097
2750,2.75,2.8332248331367735e-23,2.3387025528305918e-11,23.387025528305919,10,7,0.095069209464658189,0.19042600687782155,10.910606503628362,0.024161252032481075,24.161252032481073,0.024606038390027302,24.606038390027301,18,12,0.054899120958464595,0.10985347058786513,6.2941402295491944,0.014166335193055195,14.166335193055195,0.014252245261339383,14.252245261339382
2760,2.7599999999999998,2.8383714764942234e-23,2.334461928212477e-11,23.344619282124771,10,7,0.094896826350100674,0.19007967484406457,10.890763139783905,0.024119449063004485,24.119449063004485,0.024561827603465852,24.561827603465851,18,12,0.054799575779635609,0.1096540800759099,6.2827159947392071,0.014141036400697369,14.141036400697368,0.014226480457541249,14.22648045754125
2770,2.77,2.8435088046371682e-23,2.3302442880409812e-11,23.30244288040981,10,7,0.094725377562641502,0.18973522562183329,10.871027653093488,0.024077861874692526,24.077861874692527,0.024517854243844971,24.517854243844969,18,12,0.054700570141807063,0.10945577135491549,6.2713537419855898,0.014115872636114678,14.115872636114679,0.014200854879390495,14.200854879390494
2780,2.7799999999999998,2.8486368679637285e-23,2.3260494254350038e-11,23.260494254350039,10,7,0.094554854692479817,0.18939264221296487,10.851399069634123,0.024036488621706664,24.036488621706663,0.024474116193878924,24.474116193878924,18,12,0.054602099188615111,0.10925853467804875,6.2600529128359401,0.014090842702680245,14.090842702680245,0.014175367277509699,14.175367277509698
2790,2.79,2.853755716419207e-23,2.3218771361110617e-11,23.218771361110619,10,7,0.094385249435409005,0.18905190783337017,10.831876427748337,0.023995327480184098,23.995327480184098,0.024430611362618655,24.430611362618656,18,12,0.054504158124672804,0.10906236042098044,6.2488129558568115,0.014065945418557917,14.065945418557916,0.014150016418161373,14.150016418161373
2800,2.7999999999999998,2.8588653995017682e-23,2.3177272183415019e-11,23.17727218341502,10,7,0.094216553591117955,0.18871300590957951,10.812458777846269,0.02395437664790338,23.954376647903381,0.024387337685032116,24.387337685032115,18,12,0.054406742214589243,0.10886723907991268,6.2376333265206965,0.014041179616468101,14.041179616468101,0.014124801082997141,14.124801082997141
2810,2.8100000000000001,2.8639659662680187e-23,2.3135994729135381e-11,23.13599472913538,10,7,0.094048759061525933,0.18837592007535686,10.793145182211665,0.023913634343956301,23.9136343439563,0.024344293121592756,24.344293121592756,18,13,0.054309846782007933,0.10867316126964514,6.2265134870952252,0.014016544143458111,14.016544143458111,0.014099720068811826,14.099720068811825
2820,2.8199999999999998,2.8690574653385049e-23,2.3094937030890822e-11,23.094937030890822,10,7,0.093881857849149666,0.18804063416838002,10.773934714811675,0.023873098808425752,23.873098808425752,0.024301475657875975,24.301475657875976,18,13,0.0542134672086639,0.10848011772167895,6.2154529065345319,0.013992037860676912,13.992037860676913,0.014074772187302294,14.074772187302294
2830,2.8300000000000001,2.8741399449031196e-23,2.3054097145653598e-11,23.054097145653596,10,7,0.093715842055502416,0.18770713222698557,10.754826461110355,0.02383276830206954,23.832768302069539,0.024258883304163325,24.258883304163326,18,13,0.054117598933459146,0.10828809928235751,6.2044510603727243,0.013967659643154192,13.967659643154192,0.014049956264831012,14.049956264831012
2840,2.8399999999999999,2.8792134527264225e-23,2.3013473154362886e-11,23.013473154362888,10,7,0.093550703879523911,0.18737539848697729,10.73581951788579,0.023792641106009971,23.79264110600997,0.024216514095054341,24.21651409505434,18,13,0.054022237451556071,0.10809709691104351,6.1935074306194409,0.013943408379583641,13.943408379583641,0.014025271142194149,14.02527114219415
2850,2.8500000000000001,2.884278036152879e-23,2.2973063161546018e-11,22.973063161546019,10,7,0.093386435616040708,0.18704541737849611,10.716912993050769,0.023752715521429071,23.752715521429071,0.024174366089085773,24.174366089085773,18,13,0.053927378313488303,0.10790710167833098,6.1826215056574076,0.013919282972110356,13.919282972110356,0.01400071567439415,14.000715674394151
2860,2.8599999999999999,2.8893337421120136e-23,2.293286529494702e-11,22.932865294947021,10,7,0.093223029654256162,0.18671717352295084,10.698106005476923,0.023712989869269407,23.712989869269407,0.024132437368358104,24.132437368358104,18,13,0.053833017124288778,0.10771810476429204,6.1717927801419794,0.013895282336122266,13.895282336122266,0.013976288730416684,13.976288730416684
2870,2.8700000000000001,2.8943806171234826e-23,2.2892877705162274e-11,22.892877705162274,10,7,0.093060478476269401,0.18639065173000777,10.679397684822241,0.023673462489940289,23.673462489940288,0.024090726038169162,24.090726038169162,18,13,0.053739149542634444,0.10753009745675712,6.1610207549026104,0.013871405400045507,13.871405400045507,0.013951989193011844,13.951989193011844
2880,2.8799999999999999,2.899418707302071e-23,2.2853098565283119e-11,22.853098565283119,10,7,0.092898774655622421,0.18606583699463766,10.660787171361875,0.023634131743029245,23.634131743029243,0.02404923022665462,24.049230226654618,18,13,0.053645771280007318,0.10734307114962806,6.1503049368461973,0.013847651105143627,13.847651105143628,0.013927815958479512,13.927815958479512
2890,2.8900000000000001,2.9044480583626066e-23,2.2813526070545297e-11,22.813526070545297,10,7,0.092737910855875183,0.18574271449421989,10.642273615822223,0.023594996007018771,23.594996007018771,0.024007948084435373,24.007948084435373,18,13,0.053552878099871588,0.10715701734122358,6.1396448388622851,0.013824018405320583,13.824018405320583,0.013903767936458832,13.903767936458831
2900,2.8999999999999999,2.9094687156247989e-23,2.2774158437985034e-11,22.774158437985033,10,7,0.092577879829207441,0.18542126958570104,10.623856179218125,0.023556053679008118,23.556053679008116,0.023966877784271465,23.966877784271464,18,13,0.053460465816866275,0.10697192763265605,6.1290399797300594,0.013800506266927403,13.800506266927403,0.013879844049721627,13.879844049721626
2910,2.9100000000000001,2.9144807240180057e-23,2.273499390610162e-11,22.734993906101618,10,7,0.092418674415047225,0.18510148780280769,10.605534032693166,0.023517303174440025,23.517303174440023,0.023926017520722535,23.926017520722535,18,13,0.05336853029601319,0.10678779372623888,6.1184898840270989,0.013777113668572448,13.777113668572447,0.013856043233969741,13.856043233969741
2920,2.9199999999999999,2.9194841280859225e-23,2.2696030734526363e-11,22.696030734526364,10,7,0.092260287538725047,0.18478335485331182,10.587306357363005,0.023478742926832386,23.478742926832386,0.023885365509814616,23.885365509814616,18,13,0.053277067451939816,0.10660460742392427,6.1079940820398644,0.013753839600935212,13.753839600935212,0.013832364437636182,13.832364437636182
2930,2.9300000000000002,2.9244789719912028e-23,2.2657267203697751e-11,22.657267203697749,10,7,0.092102712210153453,0.18446685661634785,10.569172344161638,0.023440371387514657,23.440371387514656,0.023844919988713111,23.844919988713112,18,13,0.053186073248116784,0.10642236062576997,6.09755210967585,0.013730683066583534,13.730683066583534,0.01380880662168997,13.808806621689969
2940,2.9399999999999999,2.9294652995200031e-23,2.2618701614542732e-11,22.618701614542733,10,7,0.091945941522531424,0.1841519791397801,10.551131193690576,0.023402187025368948,23.402187025368949,0.023804679215401879,23.80467921540188,18,13,0.0530955436961097,0.10624104532843517,6.0871635083774063,0.013707643079794243,13.707643079794243,0.013785368759444683,13.785368759444683
2950,2.9500000000000002,2.9344431540864654e-23,2.2580332288163856e-11,22.580332288163856,10,7,0.09178996865107257,0.183838708637619,10.533182116070801,0.023364188326575622,23.364188326575622,0.023764641468368167,23.764641468368168,18,13,0.053005474854844727,0.10606065362370402,6.0768278250371415,0.013684718666377006,13.684718666377005,0.01376204983637049,13.76204983637049
2960,2.96,2.9394125787371236e-23,2.2542157565532349e-11,22.542157565532349,10,7,0.091634786851757508,0.18352703148748642,10.515324330797538,0.0233263737943635,23.326373794363498,0.023724805046293488,23.724805046293486,18,13,0.052915862829888138,0.10588117769703717,6.0665446119149316,0.013661908863501503,13.661908863501504,0.013738848849909741,13.738848849909742
2970,2.9700000000000002,2.944373616155247e-23,2.2504175807186791e-11,22.50417580718679,10,7,0.091480389460108891,0.18321693422812715,10.497557066597679,0.023288741948764319,23.288741948764319,0.023685168267750033,23.685168267750033,18,13,0.052826703772738945,0.10570260982614969,6.056313426556442,0.013639212719527685,13.639212719527686,0.013715764809295917,13.715764809295917
2980,2.98,2.9493263086651213e-23,2.2466385392937379e-11,22.466385392937379,10,7,0.091326769889989334,0.18290840355696714,10.479879561289872,0.023251291326371593,23.251291326371593,0.023645729470902745,23.645729470902744,18,13,0.052737993880134691,0.10552494237961554,6.0461338317131688,0.013616629293839144,13.616629293839145,0.013692796735375923,13.692796735375923
2990,2.9900000000000002,2.954270698236255e-23,2.2428784721575669e-11,22.428784721575667,10,7,0.091173921632421412,0.18260142632771653,10.462291061647193,0.023214020480103591,23.214020480103592,0.023606487013216763,23.606487013216764,18,13,0.052649729393370114,0.10534816781549783,6.0360053952639587,0.013594157656679521,13.594157656679521,0.013669943660435686,13.669943660435687
3000,3,2.959206826487536e-23,2.2391372210589583e-11,22.391372210589584,10,7,0.09102183825442918,0.18229598954801673,10.444790823262327,0.023176927978970491,23.176927978970493,0.023567439271170235,23.567439271170233,19,13,0.052561906597628126,0.10517227868000388,6.0259276901379515,0.013571796888991837,13.571796888991837,0.013647204628028861,13.647204628028861
3010,3.0099999999999998,2.9641347346913114e-23,2.2354146295883702e-11,22.354146295883702,11,7,0.090870513397901212,0.1819920803771311,10.42737811041526,0.023140012407845589,23.140012407845589,0.023528584639972309,23.528584639972308,19,13,0.052474521821323242,0.10499726760616541,6.0159002942389543,0.013549546082260762,13.549546082260761,0.013624578692808753,13.624578692808754
3020,3.02,2.9690544637774217e-23,2.2317105431504576e-11,22.317105431504576,11,7,0.090719940778473868,0.18168968612367697,10.410052195943329,0.023103272367240357,23.103272367240358,0.0234899215332862,23.4899215332862,19,13,0.052387571435456748,0.10482312731254229,6.00592279037118,0.013527404338357663,13.527404338357663,0.013602064920363218,13.602064920363219
3030,3.0299999999999998,2.9739660543371597e-23,2.2280248089371095e-11,22.280248089371096,11,7,0.090570114184435335,0.18138879424339999,10.392812361113702,0.02306670647308354,23.066706473083542,0.023451448382957308,23.451448382957309,19,13,0.052301051852983789,0.10464985060195021,5.9959947661663451,0.013505370769388477,13.505370769388477,0.013579662387052608,13.579662387052608
3040,3.04,2.9788695466271827e-23,2.2243572759009708e-11,22.243572759009709,11,7,0.090421027475649202,0.18108939233698818,10.375657895498135,0.023030313356503882,23.030313356503882,0.023413163638746147,23.413163638746148,19,13,0.052214959528191801,0.1044774303602114,5.9861158140120851,0.013483444497544281,13.48344449754428,0.013557370179850613,13.557370179850613
3050,3.0499999999999998,2.9837649805733591e-23,2.2207077947294417e-11,22.207077947294415,11,7,0.090272674582497617,0.18079146814792585,10.358588096850005,0.022994091663616701,22.9940916636167,0.023375065768066101,23.375065768066101,19,13,0.052129290956090174,0.10430585955492758,5.9762855309816612,0.013461624654954487,13.461624654954486,0.01353518739618797,13.53518739618797
3060,3.0600000000000001,2.988652395774564e-23,2.2170762178191461e-11,22.17076217819146,11,7,0.090125049504843319,0.18049500956038603,10.341602270983564,0.022958040055313992,22.95804005531399,0.023337153255725825,23.337153255725827,19,13,0.052044042671810939,0.10413513123427549,5.9665035187649407,0.013439910383542702,13.439910383542703,0.013513113143799004,13.513113143799004
3070,3.0699999999999998,2.9935318315064131e-23,2.213462399250858e-11,22.13462399250858,11,7,0.089978146311010476,0.18020000459716121,10.32469973165537,0.022922157207058255,22.922157207058255,0.02329942460367625,23.29942460367625,19,13,0.051959211250020135,0.10396523852582361,5.9567693836006015,0.01341830083488507,13.41830083488507,0.013491146540570853,13.491146540570853
3080,3.0800000000000001,2.9984033267249495e-23,2.2098661947648728e-11,22.098661947648729,11,7,0.089831959136783435,0.17990644141763035,10.307879800447809,0.022886441808679624,22.886441808679624,0.023261878330762022,23.261878330762023,19,13,0.051874793304339729,0.10379617463537025,5.9470827362095617,0.013396795170071153,13.396795170071153,0.013469286714395446,13.469286714395446
