voltage_index,voltage_v,voltage_kv,spacing_index,spacing_id,spacing_label,spacing_m,spacing_nm,order_n,wavelength_m,wavelength_pm,bragg_ratio_q,theta_rad,theta_deg,phi_rad,phi_deg,photo_radius_m,photo_radius_mm,caliper_diameter_m,caliper_diameter_mm,bragg_allowed,screen_visible,order_status
4,1040,1.04,0,d1,d₁ = 0.123 nm,1.2300000000000001e-10,0.12300000000000001,4,3.8029854775551142e-11,38.029854775551144,0.61837162236668519,0.66666898162797972,38.197318979567854,1.3333379632559594,76.394637959135707,0.06317603438150281,63.17603438150281,0.12635206876300561,126.35206876300562,true,true,forward_screen
4,1040,1.04,0,d1,d₁ = 0.123 nm,1.2300000000000001e-10,0.12300000000000001,5,3.8029854775551142e-11,38.029854775551144,0.77296452795835646,0.88350054437509407,50.620852390203595,1.7670010887501881,101.24170478040719,0.0637528784805323,63.752878480532296,0.12750575696106459,127.50575696106459,true,false,back_scattering
4,1040,1.04,0,d1,d₁ = 0.123 nm,1.2300000000000001e-10,0.12300000000000001,6,3.8029854775551142e-11,38.029854775551144,0.92755743355002773,1.187822382161192,68.057209309011867,2.3756447643223839,136.11441861802373,0.045059331065784705,45.059331065784704,0.09011866213156941,90.118662131569408,true,false,back_scattering
4,1040,1.04,1,d2,d₂ = 0.213 nm,2.1300000000000001e-10,0.21300000000000002,1,3.8029854775551142e-11,38.029854775551144,0.089271959567021456,0.089390962061567922,5.1217248527419024,0.17878192412313584,10.243449705483805,0.011559017901568483,11.559017901568483,0.023118035803136965,23.118035803136966,true,true,forward_screen
4,1040,1.04,1,d2,d₂ = 0.213 nm,2.1300000000000001e-10,0.21300000000000002,2,3.8029854775551142e-11,38.029854775551144,0.17854391913404291,0.17950639262624546,10.284958693102146,0.35901278525249092,20.569917386204292,0.022837758490085815,22.837758490085815,0.045675516980171631,45.675516980171629,true,true,forward_screen
4,1040,1.04,1,d2,d₂ = 0.213 nm,2.1300000000000001e-10,0.21300000000000002,3,3.8029854775551142e-11,38.029854775551144,0.26781587870106438,0.27112538275549447,15.534340150758863,0.54225076551098894,31.068680301517727,0.03354423727523419,33.54423727523419,0.067088474550468374,67.088474550468376,true,true,forward_screen
4,1040,1.04,1,d2,d₂ = 0.213 nm,2.1300000000000001e-10,0.21300000000000002,4,3.8029854775551142e-11,38.029854775551144,0.35708783826808582,0.36514831837448997,20.921457539157565,0.73029663674897993,41.84291507831513,0.043360892365215155,43.36089236521516,0.08672178473043031,86.721784730430315,true,true,forward_screen
4,1040,1.04,1,d2,d₂ = 0.213 nm,2.1300000000000001e-10,0.21300000000000002,5,3.8029854775551142e-11,38.029854775551144,0.44635979783510732,0.46269326174177672,26.510371106945726,0.92538652348355344,53.020742213891452,0.05192546623803897,51.925466238038965,0.10385093247607795,103.85093247607794,true,true,forward_screen
4,1040,1.04,1,d2,d₂ = 0.213 nm,2.1300000000000001e-10,0.21300000000000002,6,3.8029854775551142e-11,38.029854775551144,0.53563175740212876,0.5652556971479481,32.386765792302469,1.1305113942958962,64.773531584604939,0.05880096706240758,58.80096706240758,0.11760193412481516,117.60193412481516,true,true,forward_screen
4,1040,1.04,1,d2,d₂ = 0.213 nm,2.1300000000000001e-10,0.21300000000000002,7,3.8029854775551142e-11,38.029854775551144,0.62490371696915015,0.67500819803440981,38.675120884102554,1.3500163960688196,77.350241768205109,0.06342225165537431,63.42225165537431,0.12684450331074862,126.84450331074862,true,true,forward_screen
4,1040,1.04,1,d2,d₂ = 0.213 nm,2.1300000000000001e-10,0.21300000000000002,8,3.8029854775551142e-11,38.029854775551144,0.71417567653617164,0.79544573656632978,45.575683536925794,1.5908914731326596,91.151367073851588,0.06498687645717652,64.98687645717652,0.12997375291435304,129.97375291435304,true,false,back_scattering
4,1040,1.04,1,d2,d₂ = 0.213 nm,2.1300000000000001e-10,0.21300000000000002,9,3.8029854775551142e-11,38.029854775551144,0.80344763610319314,0.9330634920906371,53.460600114531772,1.8661269841812742,106.92120022906354,0.06218588705798033,62.18588705798033,0.12437177411596065,124.37177411596065,true,false,back_scattering
4,1040,1.04,1,d2,d₂ = 0.213 nm,2.1300000000000001e-10,0.21300000000000002,10,3.8029854775551142e-11,38.029854775551144,0.89271959567021464,1.1033448785612066,63.217004888931484,2.2066897571224131,126.43400977786297,0.052295191809367196,52.295191809367196,0.10459038361873439,104.59038361873439,true,false,back_scattering
4,1040,1.04,1,d2,d₂ = 0.213 nm,2.1300000000000001e-10,0.21300000000000002,11,3.8029854775551142e-11,38.029854775551144,0.98199155523723602,1.3807291990722366,79.109955757317621,2.7614583981444731,158.21991151463524,0.024117934383008566,24.117934383008567,0.048235868766017133,48.235868766017134,true,false,back_scattering
5,1050,1.05,0,d1,d₁ = 0.123 nm,1.2300000000000001e-10,0.12300000000000001,1,3.7848326985979315e-11,37.848326985979313,0.15385498774788336,0.15446853882852676,8.8503953424272659,0.30893707765705353,17.700790684854532,0.019763003498971143,19.763003498971145,0.039526006997942287,39.526006997942289,true,true,forward_screen
